Model	Brand	Series	Description	Printer Compatibility:
PC201	Brother	1170 IntelliFAX	Brother PC201 Fax Cartridge (PC201)	1170_intellifax	1270_intellifax	1270e_intellifax	1570mc_intellifax	1575mc_intellifax	mfc_1025	mfc_1770	mfc_1780	mfc_1870mc	mfc_1970mc
PC202RF	Brother	1170 IntelliFAX	Brother PC202 Fax Ribbon Refill Roll, Dual Pack (PC202RF)	1170_intellifax	1270_intellifax	1270e_intellifax	1270p_intellifax	mfc_1770	mfc_1780	mfc_1970mc
LC51BKS	Brother	1360 IntelliFAX	Brother LC51 Black Ink Cartridge (LC51BKS)	1360_intellifax	2480c_intellifax	dcp_130c	dcp_330c	dcp_540cn	mfc_230c	mfc_240c	mfc_2480c	mfc_3360c	mfc_440cn	mfc_465cn	mfc_5460cn	mfc_665cw	mfc_685cw	mfc_885cw
LC512PKS	Brother	1360 IntelliFAX	Brother LC51 Black Ink Cartridges, Twin Pack (LC512PKS)	1360_intellifax	2480c_intellifax	dcp_130c	dcp_330c	dcp_540cn	mfc_230c	mfc_240c	mfc_2480c	mfc_3360c	mfc_440cn	mfc_465cn	mfc_5460cn	mfc_665cw	mfc_685cw	mfc_885cw
IJLC41K	Brother	1940CN IntelliFAX	fuzion New Compatible Brother LC41 Black Ink Cartridges, Standard Yield (LC41BK)	1940cn_intellifax	2440c_intellifax	mfc_210c	mfc_3240c	mfc_3340cn	mfc_5440cn	mfc_5840cn	mfc_620cn	mfc_640_series
IJLC41C	Brother	1940CN IntelliFAX	fuzion New Compatible Brother LC41 Cyan Ink Cartridges, Standard Yield (LC41C)	1940cn_intellifax	2440c_intellifax	mfc_210c	mfc_3240c	mfc_3340cn	mfc_5440cn	mfc_5840cn	mfc_620cn	mfc_640_series
IJLC41Y	Brother	1940CN IntelliFAX	fuzion New Compatible Brother LC41 Yellow Ink Cartridges, Standard Yield (LC41Y)	1940cn_intellifax	2440c_intellifax	mfc_210c	mfc_3240c	mfc_3340cn	mfc_5440cn	mfc_5840cn	mfc_620cn	mfc_640_series
IJLC41M	Brother	1940CN IntelliFAX	fuzion New Compatible Brother LC41 Magenta Ink Cartridges, Standard Yield (LC41M)	1940cn_intellifax	2440c_intellifax	mfc_210c	mfc_3240c	mfc_3340cn	mfc_5440cn	mfc_5840cn	mfc_620cn	mfc_640_series
LC51CS	Brother	2480C IntelliFAX	Brother LC51 Cyan Ink Cartridge (LC51CS)	2480c_intellifax	dcp_130c	dcp_330c	dcp_540cn	mfc_230c	mfc_240c	mfc_2480c	mfc_3360c	mfc_440cn	mfc_465cn	mfc_5460cn	mfc_665cw	mfc_685cw	mfc_885cw
LC51MS	Brother	2480C IntelliFAX	Brother LC51 Magenta Ink Cartridge (LC51MS)	2480c_intellifax	dcp_130c	dcp_330c	dcp_540cn	mfc_230c	mfc_240c	mfc_2480c	mfc_3360c	mfc_440cn	mfc_465cn	mfc_5460cn	mfc_665cw	mfc_685cw	mfc_885cw
LC51YS	Brother	2480C IntelliFAX	Brother LC51 Yellow Ink Cartridge (LC51YS)	2480c_intellifax	dcp_130c	dcp_330c	dcp_540cn	mfc_230c	mfc_240c	mfc_2480c	mfc_3360c	mfc_440cn	mfc_465cn	mfc_5460cn	mfc_665cw	mfc_685cw	mfc_885cw
LC513PKS	Brother	2480C IntelliFAX	Brother LC51 Colour Ink Cartridges, Combo Pack	2480c_intellifax	dcp_130c	dcp_330c	dcp_540cn	mfc_230c	mfc_240c	mfc_2480c	mfc_3360c	mfc_440cn	mfc_465cn	mfc_5460cn	mfc_665cw	mfc_685cw	mfc_885cw
TN5000PF	Brother	2600 IntelliFAX	Brother TN-5000PF Black Toner Cartridge	2600_intellifax	2750_intellifax	3550_intellifax	3650_intellifax	3750_intellifax	mfc_4300	mfc_4350	mfc_4450	mfc_4550	mfc_4550plus	mfc_4600	mfc_4650	mfc_6550mc	mfc_6650mc	mfc_7550mc	mfc_7650mc	mfc_7750
GSTN250-NC	Brother	2750 IntelliFAX	fuzion New Compatible Brother TN250 Black Toner Cartridges, Standard Yield (GSTN250-NC)	2750_intellifax	2800_intellifax	2900_intellifax	3550_intellifax	3650_intellifax	3800_intellifax	dcp_1000	hl_1020	hl_1040	hl_1050	hl_1060	hl_730	hl_760	mfc_4300	mfc_4350	mfc_4450	mfc_4550	mfc_4600	mfc_4650	mfc_4660	mfc_4800	mfc_6550mc	mfc_6650	mfc_6800	mfc_7550mc	mfc_7650	mfc_7750mc
GSDR350-NC	Brother	2820-IntelliFax	fuzion New Compatible Brother DR350 Drum Unit (GSDR350-NC)	2820_intellifax	2910_intellifax	2920_intellifax	dcp_7020	hl_2040	hl_2070n	mfc_7220	mfc_7225n	mfc_7420	mfc_7820n
GSTN350-NC	Brother	2820-IntelliFax	fuzion New Compatible Brother TN350 Black Toner Cartridges, Standard Yield (GSTN350-NC)	2820_intellifax	2910_intellifax	2920_intellifax	dcp_7020	fax_2820	hl_2030	hl_2040	hl_2070n	mfc_7220	mfc_7225n	mfc_7420	mfc_7820n
GSDR420-NC	Brother	2840 IntelliFax	fuzion New Compatible Brother DR420 Drum Unit (GSDR420-NC)	2840_intellifax	2940_intellifax	dcp_7060	dcp_7060d	dcp_7065	dcp_7065dn	hl_2132	hl_2220	hl_2230	hl_2240	hl_2240d	hl_2242	hl_2242d	hl_2250	hl_2250d	hl_2270	hl_2270dw	hl_2270w	hl_2275dw	hl_2280	hl_2280dw	mfc_7240	mfc_7260	mfc_7360n	mfc_7460	mfc_7460dn	mfc_7860	mfc_7860dw
TN460	Brother	4100 IntelliFAX	Brother TN460 Black Toner Cartridge, High Yield (TN460)	4100_intellifax	4750_intellifax	hl_1030	hl_1230	hl_1240	hl_1250	hl_1270n	hl_1435	hl_1440	hl_1450	hl_1470n	mfc_8300	mfc_8500	mfc_8600	mfc_9600	mfc_9700	mfc_9800
TN430	Brother	4100 IntelliFAX	Brother TN430 Black Toner Cartridge (TN430)	4100_intellifax	4750_intellifax	hl_1030	hl_1230	hl_1240	hl_1250	hl_1270n	hl_1435	hl_1440	hl_1450	hl_1470n	mfc_8300	mfc_8500	mfc_8600	mfc_9600	mfc_9700	mfc_9800
DR400	Brother	4100 IntelliFAX	Brother DR400 Drum Cartridge (DR400)	4100_intellifax	4750_intellifax	hl_1030	hl_1230	hl_1240	hl_1250	hl_1270n	hl_1440	hl_1450	hl_1470n	mfc_8300	mfc_8500	mfc_8600	mfc_9600	mfc_9700	mfc_9800
PC402RF	Brother	560 IntelliFAX	Brother PC402 Fax Film Refill (PC402RF)	560_intellifax	565_intellifax	580_intellifax	580mc_intellifax	fax_575	mfc_660mc
DPC402RF	Brother	560-Personal FAX	Black Thermal Printer Ribbon for PC402RF	560_personal_fax	580mc_intellifax	fax_565	fax_575	mfc_660mc	pc401	pc501
PC301	Brother	750 IntelliFAX	Brother PC301 Fax Cartridge (PC301)	750_intellifax	770_intellifax	775_intellifax	870mc_intellifax	mfc_970mc
PC302RF	Brother	750 IntelliFAX	Brother PC302 Fax Ribbon Refill Roll, Dual Pack (PC302RF)	750_intellifax	770_intellifax	775_intellifax	870mc_intellifax	mfc_970mc
GSDR1030-NC	Brother	DCP-1512	fuzion New Compatible Brother DR-1030 Series Drum (DR1030)	dcp_1512	dcp_1512w	dcp_1612	dcp_1612w	hl_1112	hl_1112w	hl_1212	hl_1212w
GSTN1030-NC	Brother	DCP-1512	fuzion New Compatible Black, High Yield Brother TN-1030 Series Toner (TN1030)	dcp_1512	dcp_1512w	dcp_1612	dcp_1612w	hl_1112	hl_1112w	hl_1212	hl_1212w
TN1030	Brother	DCP-1512	Brother TN1030 Black Toner Cartridge, Standard Yield	dcp_1512	dcp_1512w	dcp_1612	dcp_1612w	hl_1112	hl_1112w	hl_1212	hl_1212w
IJLC612PKS	Brother	DCP-165C	fuzion Brother LC61 New Compatible High Yield Inkjet Cartridge, Black, 2 Pack (LC612PKS)	dcp_165c	dcp_385c	dcp_395cn	dcp_585cw	dcp_j125	mfc_250c	mfc_255cw	mfc_290c	mfc_295cn	mfc_490cw	mfc_495cw	mfc_5890cn	mfc_5895cw	mfc_6490cw	mfc_6890cdw	mfc_790cw	mfc_795cw	mfc_990cw	mfc_j220	mfc_j265w	mfc_j270w	mfc_j410w	mfc_j415w	mfc_j615w	mfc_j630w
